Name,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing City,Billing Province,Billing Country,Shipping City,Shipping Province,Shipping Country,Notes,Note Attributes,Cancelled at,Payment Method,Refunded Amount,Vendor,Risk Level,Source,Duties,Billing Province Name,Shipping Province Name
#4019,paid,13/12/2023 11:14,fulfilled,14/12/2023 14:56,yes,CAD,,0,Standard,13/12/2023 11:14,1,Rieker - L7173-00- Noir - 40 / NOIR,L7173.00 -0-0-0,true,true,fulfilled,Bromont,QC,CA,Bromont,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4018,paid,13/12/2023 11:04,fulfilled,14/12/2023 14:34,yes,CAD,,0,Standard,13/12/2023 11:04,1,Rieker - 54573-90- Multi - 41 / MULTI,54573.90 -0-0-0,true,true,fulfilled,Saint-Jean-sur-Richelieu,QC,CA,Saint-Jean-sur-Richelieu,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4017,paid,13/12/2023 10:31,fulfilled,14/12/2023 14:19,yes,CAD,,0,Standard,13/12/2023 10:31,1,Rieker - L59L1-01- Noir - 39 / NOIR,L59L1.01 -0-0-0,true,true,fulfilled,La Malbaie,QC,CA,La Malbaie,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4016,paid,13/12/2023 07:33,fulfilled,22/12/2023 13:29,yes,CAD,,0,Standard,13/12/2023 07:33,1,Remonte - R1434-14- Bleu - 40 / BLEU,R1434.14 -0-0-0,true,true,fulfilled,Saint-Augustin-de-Desmaures,QC,CA,Saint-Augustin-de-Desmaures,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4016,,,,,,,,,,13/12/2023 07:33,1,Remonte - R8276-14- Bleu - 40 / BLEU,R8276.14 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#4015,paid,13/12/2023 07:31,fulfilled,14/12/2023 15:02,yes,CAD,,0,Standard,13/12/2023 07:31,1,Remonte - D0V00-01- Noir - 37 / NOIR,D0V00.01 -0-0-0,true,true,fulfilled,St-Alexandre-de-Kamouraska,QC,CA,St-Alexandre-de-Kamouraska,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4014,paid,13/12/2023 05:38,fulfilled,14/12/2023 15:12,yes,CAD,,0,Standard,13/12/2023 05:38,1,Rieker - 41390-10- Bleu jeans - 40 / BLEU JEANS,41390.10 -0-0-0,true,true,fulfilled,Vaughan,ON,CA,Vaughan,ON,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Ontario,Ontario
#4013,paid,12/12/2023 06:58,fulfilled,14/12/2023 14:50,yes,CAD,,0,Standard,12/12/2023 06:58,1,Rieker - Y4712-00- Noir - 39 / NOIR,Y4712.00 -0-0-0,true,true,fulfilled,Chambly,QC,CA,Chambly,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4012,paid,11/12/2023 11:55,fulfilled,11/12/2023 13:25,yes,CAD,,0,Express,11/12/2023 11:55,1,Remonte - D0E71-02- Noir - 38 / NOIR,D0E71.02 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4011,paid,10/12/2023 19:47,fulfilled,11/12/2023 14:40,yes,CAD,,0,Standard,10/12/2023 19:47,1,Rieker - 537C0-42- Gris - 41 / GRIS,537C0.42 -0-0-0,true,true,fulfilled,Mascouche,QC,CA,Mascouche,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4010,partially_refunded,10/12/2023 15:02,fulfilled,11/12/2023 13:30,yes,CAD,,0,Standard,10/12/2023 15:02,1,Rieker - 71670-00- Noir - 41 / NOIR,71670.00 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,133.37,RIEKER,Low,web,,Quebec,Quebec
#4009,refunded,10/12/2023 08:37,fulfilled,10/12/2023 14:44,yes,CAD,,0,Standard,10/12/2023 08:37,1,Remonte - D0V00-01- Noir - 38 / NOIR,D0V00.01 -0-0-0,true,true,fulfilled,St-Alexandre-de-Kamouraska,QC,CA,St-Alexandre-de-Kamouraska,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,137.97,RIEKER,Low,web,,Quebec,Quebec
#4008,paid,09/12/2023 22:32,fulfilled,12/12/2023 13:35,yes,CAD,,0,Standard,09/12/2023 22:32,1,Rieker - Z7055-00- Noir - 42 / NOIR,Z7055.00 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4007,paid,09/12/2023 13:03,fulfilled,10/12/2023 14:47,no,CAD,,0,Standard,09/12/2023 13:03,1,Rieker - N0959-14- Bleu - 40 / BLEU,N0959.14 -0-0-0,true,true,fulfilled,orono,ON,CA,Bowmanville,ON,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Ontario,Ontario
#4006,paid,08/12/2023 19:17,fulfilled,10/12/2023 13:55,yes,CAD,,0,Standard,08/12/2023 19:17,1,Remonte - D0772-01- Noir - 39 / NOIR,D0772.01 -0-0-0,true,true,fulfilled,Sorel-Tracy,QC,CA,Sorel-Tracy,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#4005,paid,08/12/2023 16:29,fulfilled,10/12/2023 14:34,yes,CAD,,0,Standard,08/12/2023 16:29,1,Rieker - Y1350-00- Noir - 39 / NOIR,Y1350.00 -0-0-0,true,true,fulfilled,Longueuil,QC,CA,Longueuil,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#4004,partially_refunded,07/12/2023 16:59,fulfilled,09/12/2023 16:46,yes,CAD,,0,Express,07/12/2023 16:59,1,Rieker - L7561-14- Multi - 40 / MULTI,L7561.14 -0-0-0,true,true,fulfilled,Prince Albert,SK,CA,Prince Albert,SK,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,113.4,RIEKER,Low,web,,Saskatchewan,Saskatchewan
#4003,paid,07/12/2023 16:39,fulfilled,08/12/2023 12:06,no,CAD,Bienvenue10,10,Express ( 2 à 4 jours ouvrables ),07/12/2023 16:39,1,Rieker - 33200-02- Noir - 44 / NOIR,33200.02 -0-0-0,true,true,fulfilled,Mississauga,ON,CA,Mississauga,ON,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Ontario,Ontario
#4002,paid,07/12/2023 14:25,fulfilled,10/12/2023 15:56,yes,CAD,,0,Standard,07/12/2023 14:25,1,Rieker - W0063-80- Blanc - 38 / BLANC,W0063.80 -0-0-0,true,true,fulfilled,Alma,QC,CA,Alma,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4001,paid,07/12/2023 09:00,fulfilled,07/12/2023 14:39,yes,CAD,,0,Standard,07/12/2023 09:00,1,Rieker - F5423-24- Tan - 44 / TAN,F5423.24 -0-0-0,true,true,fulfilled,Baie-Comeau,QC,CA,Baie-Comeau,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#4000,paid,06/12/2023 16:43,fulfilled,07/12/2023 14:31,yes,CAD,,0,Express,06/12/2023 16:43,1,Remonte - D0B71-01- Noir - 37 / NOIR,D0B71.01 -0-0-0,true,true,fulfilled,Sherbrooke,QC,CA,Sherbrooke,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3999,paid,06/12/2023 16:25,fulfilled,10/12/2023 16:17,yes,CAD,,0,Standard,06/12/2023 16:25,1,Remonte - D9370-02- Noir - 38 / NOIR,D9370.02 -0-0-0,true,true,fulfilled,Châteauguay,QC,CA,Châteauguay,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3998,paid,06/12/2023 00:24,fulfilled,06/12/2023 15:30,yes,CAD,,0,Express,06/12/2023 00:24,1,Rieker - N5952-10- Bleu - 41 / BLEU,N5952.10 -0-0-0,true,true,fulfilled,Victoria,BC,CA,Victoria,BC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,British Columbia,British Columbia
#3997,paid,05/12/2023 19:43,fulfilled,07/12/2023 14:34,no,CAD,,0,Standard,05/12/2023 19:43,1,Rieker - 44278-00- Noir - 39 / NOIR,44278.00 -0-0-0,true,true,fulfilled,Notre-Dame-des-Prairies,QC,CA,Notre-Dame-des-Prairies,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3996,paid,05/12/2023 18:35,fulfilled,06/12/2023 15:03,yes,CAD,,0,Express,05/12/2023 18:35,1,Rieker - U0071-01- Noir - 42 / NOIR,U0071.01 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3995,refunded,03/12/2023 15:24,fulfilled,05/12/2023 10:27,yes,CAD,,0,Standard,03/12/2023 15:24,1,Rieker - 50664-00- Noir - 37 / NOIR,50664.00 -0-0-0,true,true,fulfilled,Deux-Montagnes,QC,CA,Deux-Montagnes,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,252.94,RIEKER,Low,web,,Quebec,Quebec
#3995,,,,,,,,,,03/12/2023 15:24,1,Remonte - D0F03-01- Noir - 37 / NOIR,D0F03.01 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3994,paid,03/12/2023 12:54,fulfilled,04/12/2023 12:05,yes,CAD,,0,Standard,03/12/2023 12:54,1,Remonte - R1473-01- Noir - 39 / NOIR,R1473.01 -0-0-0,true,true,fulfilled,Shawinigan,QC,CA,Shawinigan,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3993,paid,03/12/2023 12:29,fulfilled,04/12/2023 11:18,no,CAD,,0,Standard,03/12/2023 12:29,1,Remonte - D0B71-24- Brun - 40 / BRUN,D0B71.24 -0-0-0,true,true,fulfilled,Stittsville,ON,CA,Stittsville,ON,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Ontario,Ontario
#3992,paid,03/12/2023 09:43,unfulfilled,,yes,CAD,,0,Pick up,03/12/2023 09:43,1,Rieker - 25283-14- Bleu - 40 / BLEU,25283.14 -0-0-0,true,true,pending,Montreal-West,QC,CA,,,,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,
#3991,paid,03/12/2023 09:28,fulfilled,05/12/2023 16:14,yes,CAD,,0,Standard,03/12/2023 09:28,1,Remonte - D0W72-22- Brun - 41 / BRUN,D0W72.22 -0-0-0,true,true,fulfilled,Saint-Pascal,QC,CA,Saint-Pascal,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3990,paid,03/12/2023 09:03,fulfilled,03/12/2023 13:57,yes,CAD,,0,Standard,03/12/2023 09:03,1,Rieker - Z7063-00- Noir - 38 / NOIR,Z7063.00 -0-0-0,true,true,fulfilled,Chute-Saint-Philippe,QC,CA,Chute-Saint-Philippe,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3989,refunded,02/12/2023 19:35,unfulfilled,,no,CAD,,0,Standard,02/12/2023 19:35,1,Rieker - 33200-02- Noir - 44 / NOIR,33200.02 -0-0-0,true,true,pending,Mississauga,ON,CA,Mississauga,ON,CA,,"lang: fr
Invoice Language: fr",06/12/2023 17:41,PayPal Express Checkout,139.56,RIEKER,Low,web,,Ontario,Ontario
#3988,paid,02/12/2023 11:18,fulfilled,04/12/2023 12:09,yes,CAD,,0,Standard,02/12/2023 11:18,1,Remonte - R1484-02- Noir - 40 / NOIR,R1484.02 -0-0-0,true,true,fulfilled,Deux-Montagnes,QC,CA,Deux-Montagnes,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3987,paid,02/12/2023 10:19,fulfilled,04/12/2023 11:43,yes,CAD,,0,Standard,02/12/2023 10:19,1,Remonte - D0A00-01- Noir - 36 / NOIR,D0A00.01 -0-0-0,true,true,fulfilled,Notre-Dame-des-Prairies,QC,CA,Notre-Dame-des-Prairies,QC,CA,"C'est la 3e commande que je passe pour ces chaussures. Votre charte des grandeurs est inadéquate, on ne doit pas s'y fier.","lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3986,paid,02/12/2023 09:49,fulfilled,04/12/2023 11:37,yes,CAD,,0,Standard,02/12/2023 09:49,1,Remonte - D0770-02- Noir - 39 / NOIR,D0770.02 -0-0-0,true,true,fulfilled,Saint-Malachie,QC,CA,Saint-Malachie,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3985,paid,01/12/2023 11:23,fulfilled,04/12/2023 11:56,yes,CAD,,0,Standard,01/12/2023 11:23,1,Remonte - R7600-03- Noir - 37 / NOIR,R7600.03 -0-0-0,true,true,fulfilled,Rivière du Loup,QC,CA,Rivière du Loup,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3984,paid,01/12/2023 06:52,fulfilled,04/12/2023 11:30,yes,CAD,,0,Standard,01/12/2023 06:52,1,Rieker - Z7055-00- Noir - 38 / NOIR,Z7055.00 -0-0-0,true,true,fulfilled,Beauharnois,QC,CA,Beauharnois,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3983,refunded,01/12/2023 00:44,unfulfilled,,no,CAD,,0,Standard,01/12/2023 00:44,1,Rieker - 38433-24- Tan - 45 / TAN,38433.24 -0-0-0,true,true,pending,Toronto,ON,CA,Toronto,ON,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,145.21,RIEKER,Low,web,,Ontario,Ontario
#3982,paid,30/11/2023 10:42,fulfilled,01/12/2023 10:58,yes,CAD,,0,Standard,30/11/2023 10:42,1,Remonte - D8683-02- Noir - 39 / NOIR,D8683.02 -0-0-0,true,true,fulfilled,Canmore,AB,CA,Trois-Rivières,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Alberta,Quebec
#3981,paid,30/11/2023 10:02,fulfilled,01/12/2023 11:24,yes,CAD,,0,Standard,30/11/2023 10:02,1,Rieker - Z4215-33- Rouge - 38 / ROUGE,Z4215.33 -0-0-0,true,true,fulfilled,Salaberry-de-Valleyfield,QC,CA,Salaberry-de-Valleyfield,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3980,paid,29/11/2023 22:07,fulfilled,30/11/2023 15:40,yes,CAD,,0,Express,29/11/2023 22:07,1,Rieker - L0555-16- Bleu jeans - 39 / BLEU JEANS,L0555.16 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3979,paid,29/11/2023 20:54,fulfilled,05/12/2023 13:45,yes,CAD,,0,Standard,29/11/2023 20:54,1,Remonte - D9375-01- Noir - 37 / NOIR,D9375.01 -0-0-0,true,true,fulfilled,Roberval,QC,CA,Roberval,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3978,paid,29/11/2023 15:10,fulfilled,06/12/2023 15:22,yes,CAD,,0,Standard,29/11/2023 15:10,1,Remonte - R8872-00- Noir - 38 / NOIR,R8872.00 -0-0-0,true,true,fulfilled,Gatineau,QC,CA,Gatineau,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3977,paid,29/11/2023 14:29,fulfilled,01/12/2023 11:18,yes,CAD,,0,Standard,29/11/2023 14:29,1,Rieker - 72010-14- Bleu - 37 / BLEU,72010.14 -0-0-0,true,true,fulfilled,La Prairie,QC,CA,La Prairie,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3976,paid,29/11/2023 12:29,fulfilled,01/12/2023 11:12,yes,CAD,,0,Standard,29/11/2023 12:29,1,Remonte - R8276-01- Noir - 37 / NOIR,R8276.01 -0-0-0,true,true,fulfilled,Drummondville,QC,CA,Drummondville,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3975,paid,29/11/2023 08:11,fulfilled,29/11/2023 12:56,yes,CAD,,0,Standard,29/11/2023 08:11,1,Remonte - D8797-14- Bleu - 36 / BLEU,D8797.14 -0-0-0,true,true,fulfilled,Longueuil,QC,CA,Longueuil,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3974,refunded,28/11/2023 18:28,fulfilled,29/11/2023 13:11,yes,CAD,,0,Standard,28/11/2023 18:28,1,Remonte - D0A00-01- Noir - 37 / NOIR,D0A00.01 -0-0-0,true,true,fulfilled,Notre-Dame-des-Prairies,QC,CA,Notre-Dame-des-Prairies,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,137.97,RIEKER,Medium,web,,Quebec,Quebec
#3973,paid,28/11/2023 16:50,fulfilled,29/11/2023 13:17,yes,CAD,,0,Standard,28/11/2023 16:50,1,Rieker - P2180-00- Noir - M / NOIR,P2180.00 -0-0-0,true,true,fulfilled,Gatineau,QC,CA,Gatineau,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3973,,,,,,,,,,28/11/2023 16:50,1,Rieker - 21099-45- Gris - 44 / GRIS,21099.45 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3972,paid,28/11/2023 08:29,fulfilled,28/11/2023 14:13,yes,CAD,,0,Standard,28/11/2023 08:29,1,Rieker - Z0445-14- Bleu - 37 / BLEU,Z0445.14 -0-0-0,true,true,fulfilled,Lévis,QC,CA,Lévis,QC,CA,"Attention cadeau, emballage discret SVP","lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3971,paid,27/11/2023 19:38,fulfilled,28/11/2023 14:51,yes,CAD,,0,Standard,27/11/2023 19:38,1,Remonte - R7637-03- Noir - 39 / NOIR,R7637.03 -0-0-0,true,true,fulfilled,Knowlton,QC,CA,Knowlton,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3970,refunded,27/11/2023 19:08,fulfilled,03/12/2023 13:50,yes,CAD,,0,Pick up,27/11/2023 19:08,1,Remonte - R1402-06- Noir - 39 / NOIR,R1402.06 -0-0-0,true,true,fulfilled,Laval,QC,CA,,,,,"lang: fr
Invoice Language: fr",,Shopify Payments,137.97,RIEKER,Low,web,,Quebec,
#3969,paid,27/11/2023 18:31,fulfilled,28/11/2023 14:21,yes,CAD,,0,Standard,27/11/2023 18:31,1,Rieker - F5463-00- Noir - 42 / NOIR,F5463.00 -0-0-0,true,true,fulfilled,Laval,QC,CA,Laval,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3968,partially_refunded,27/11/2023 16:25,fulfilled,09/12/2023 16:44,yes,CAD,,0,Pick up,27/11/2023 16:25,1,Rieker - 51869-14- Bleu - 38 / BLEU,51869.14 -0-0-0,true,true,fulfilled,Montreal,QC,CA,,,,,"lang: fr
Invoice Language: fr",,Shopify Payments,126.46,RIEKER,Low,web,,Quebec,
#3968,,,,,,,,,,27/11/2023 16:25,1,Jak - JAK-290- Noir - NOIR,JAK.290 NOIR -0-0-0,true,true,pending,,,,,,,,,,,,JAKS,,,,,
#3968,,,,,,,,,,27/11/2023 16:25,1,Rieker - 94732-14- Bleu - 39 / BLEU,94732.14 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3968,,,,,,,,,,27/11/2023 16:25,1,Remonte - R1486-01- Noir - 38 / NOIR,R1486.01 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3967,paid,27/11/2023 11:43,fulfilled,06/12/2023 14:46,yes,CAD,,0,Standard,27/11/2023 11:43,1,Rieker - 62950-80- Blanc - 38 / BLANC,62950.80 -0-0-0,true,true,fulfilled,Granby,QC,CA,Venise-en-Québec,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3966,partially_refunded,27/11/2023 07:04,fulfilled,27/11/2023 12:56,yes,CAD,,0,Standard,27/11/2023 07:04,1,Remonte - R8872-00- Noir - 41 / NOIR,R8872.00 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,128.77,RIEKER,Low,web,,Quebec,Quebec
#3966,,,,,,,,,,27/11/2023 07:04,1,Rieker - 72010-90- Multi - 40 / MULTI,72010.90 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3965,refunded,26/11/2023 23:28,fulfilled,27/11/2023 13:00,no,CAD,,0,Standard,26/11/2023 23:28,1,Remonte - D9372-01- Noir - 42 / NOIR,D9372.01 -0-0-0,true,true,fulfilled,Montreal,QC,CA,Montreal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,241.45,RIEKER,Low,web,,Quebec,Quebec
#3964,paid,26/11/2023 22:41,fulfilled,28/11/2023 14:44,yes,CAD,,0,Standard,26/11/2023 22:41,1,Rieker - Y9131-54- Olive - 42 / OLIVE,Y9131.54 -0-0-0,true,true,fulfilled,Fergus,ON,CA,Fergus,ON,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Ontario,Ontario
#3963,paid,26/11/2023 14:37,unfulfilled,,yes,CAD,,0,Pick up,26/11/2023 14:37,1,Rieker - 38433-24- Tan - 45 / TAN,38433.24 -0-0-0,true,true,pending,Montréal,QC,CA,,,,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,
#3962,paid,26/11/2023 13:26,fulfilled,26/11/2023 16:10,yes,CAD,,0,Standard,26/11/2023 13:26,1,Remonte - D0T03-01- Noir - 38 / NOIR,D0T03.01 -0-0-0,true,true,fulfilled,Saint-Augustin-de-Desmaures,QC,CA,Saint-Augustin-de-Desmaures,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3961,paid,26/11/2023 12:25,fulfilled,26/11/2023 15:55,yes,CAD,,0,Standard,26/11/2023 12:25,1,Remonte - R0770-01- Noir - 42 / NOIR,R0770.01 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3960,paid,26/11/2023 09:43,fulfilled,27/11/2023 12:11,yes,CAD,,0,Standard,26/11/2023 09:43,1,Remonte - R8276-01- Noir - 38 / NOIR,R8276.01 -0-0-0,true,true,fulfilled,Shannon,QC,CA,Shannon,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3959,paid,26/11/2023 08:40,fulfilled,27/11/2023 12:49,yes,CAD,,0,Standard,26/11/2023 08:40,1,Remonte - D8070-45- Gris - 37 / GRIS,D8070.45 -0-0-0,true,true,fulfilled,Gatineau,QC,CA,Gatineau,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3958,paid,26/11/2023 04:58,fulfilled,06/12/2023 14:48,yes,CAD,,0,Standard,26/11/2023 04:58,1,Rieker - Z4245-00- Noir - 38 / NOIR,Z4245.00 -0-0-0,true,true,fulfilled,L’ascension de notre seigneur,QC,CA,L’ascension de notre seigneur,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3957,refunded,25/11/2023 18:13,fulfilled,27/11/2023 12:17,yes,CAD,,0,Standard,25/11/2023 18:13,1,Remonte - D0A00-01- Noir - 38 / NOIR,D0A00.01 -0-0-0,true,true,fulfilled,Notre-Dame-des-Prairies,QC,CA,Notre-Dame-des-Prairies,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,137.97,RIEKER,Low,web,,Quebec,Quebec
#3956,paid,25/11/2023 15:45,fulfilled,27/11/2023 12:39,yes,CAD,,0,Standard,25/11/2023 15:45,1,Remonte - R1402-22- Brun - 39 / BRUN,R1402.22 -0-0-0,true,true,fulfilled,St-Marc-des-Carrières,QC,CA,St-Marc-des-Carrières,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3956,,,,,,,,,,25/11/2023 15:45,1,Remonte - R3402-52- Vert - 39 / VERT,R3402.52 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3956,,,,,,,,,,25/11/2023 15:45,1,Rieker - 52563-00- Noir - 39 / NOIR,52563.00 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3955,paid,25/11/2023 12:46,fulfilled,01/12/2023 12:06,yes,CAD,,0,Standard,25/11/2023 12:46,1,Rieker - Y2557-00- Noir - 38 / NOIR,Y2557.00 -0-0-0,true,true,fulfilled,Montreal,QC,CA,Montreal,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3955,,,,,,,,,,25/11/2023 12:46,1,Rieker - 33200-00- Noir - 41 / NOIR,33200.00 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3954,paid,24/11/2023 22:20,fulfilled,26/11/2023 14:45,yes,CAD,,0,Standard,24/11/2023 22:20,1,Rieker - N5952-10- Bleu - 39 / BLEU,N5952.10 -0-0-0,true,true,fulfilled,Longueuil,QC,CA,Longueuil,QC,CA,,"lang: fr
Invoice Language: fr",,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3953,paid,24/11/2023 19:45,fulfilled,25/11/2023 13:05,yes,CAD,,0,Standard,24/11/2023 19:45,1,Rieker - N3271-36- Rouge - 40 / ROUGE,N3271.36 -0-0-0,true,true,fulfilled,Notre-Dame-des-Prairies,QC,CA,Notre-Dame-des-Prairies,QC,CA,,"lang: fr
Invoice Language: fr",,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
